date,C-A100,C-A107,C-A108,C-A109,C-A11,C-A110,C-A111,C-A112,C-A113,C-A115,C-A117,C-A119,C-A12,C-A120,C-A121,C-A122,C-A123,C-A124,C-A125,C-A126,C-A127,C-A128,C-A129,C-A13,C-A130,C-A132,C-A133,C-A134,C-A135,C-A136,C-A137,C-A139,C-A14,C-A140,C-A141,C-A142,C-A144,C-A146,C-A147,C-A148,C-A15,C-A151,C-A155,C-A156,C-A16,C-A160,C-A163,C-A164,C-A166,C-A167,C-A168,C-A169,C-A17,C-A170,C-A171,C-A172,C-A173,C-A174,C-A175,C-A176,C-A177,C-A178,C-A179,C-A18,C-A181,C-A183,C-A184,C-A185,C-A187,C-A189,C-A191,C-A192,C-A193,C-A194,C-A195,C-A196,C-A197,C-A198,C-A199,C-A2,C-A20,C-A204,C-A206,C-A207,C-A208,C-A21,C-A210,C-A211,C-A212,C-A213,C-A214,C-A215,C-A216,C-A218,C-A22,C-A220,C-A221,C-A223,C-A225,C-A227,C-A228,C-A232,C-A235,C-A236,C-A237,C-A238,C-A239,C-A241,C-A242,C-A244,C-A248,C-A249,C-A25,C-A250,C-A251,C-A252,C-A254,C-A255,C-A256,C-A257,C-A258,C-A259,C-A26,C-A260,C-A261,C-A266,C-A27,C-A270,C-A271,C-A272,C-A273,C-A274,C-A277,C-A279,C-A28,C-A280,C-A282,C-A283,C-A284,C-A286,C-A287,C-A288,C-A289,C-A290,C-A294,C-A299,C-A3,C-A300,C-A302,C-A303,C-A304,C-A305,C-A308,C-A309,C-A31,C-A310,C-A312,C-A313,C-A316,C-A317,C-A318,C-A319,C-A32,C-A321,C-A322,C-A324,C-A328,C-A329,C-A35,C-A36,C-A37,C-A38,C-A39,C-A40,C-A41,C-A44,C-A46,C-A47,C-A49,C-A51,C-A52,C-A54,C-A55,C-A56,C-A57,C-A59,C-A6,C-A61,C-A62,C-A63,C-A64,C-A65,C-A67,C-A68,C-A69,C-A7,C-A70,C-A73,C-A74,C-A76,C-A77,C-A78,C-A79,C-A8,C-A80,C-A81,C-A83,C-A84,C-A85,C-A86,C-A89,C-A9,C-A90,C-A93,C-A96,C-A98,C-A99
12/02/2013 0:00,12,30,4,6,10,4,2,8,8,5,10,3,25,16,1,8,16,22,6,6,10,6,5,4,25,14,6,10,20,40,3,3,20,35,25,8,50,8,12,7,15,16,20,3,80,5,40,14,16,8,8,0,20,17,14,7,10,30,25,10,40,20,7,10,3,4,6,25,10,12,20,25,25,16,3,20,15,25,18,5,100,15,8,10,13,40,6,3,25,10,4,10,13,40,25,8,8,40,14,4,14,8,13,45,40,25,6,45,10,16,8,6,10,8,8,20,20,6,3,12,3,5,8,3,40,6,6,5,2,6,8,10,3,10,10,4,15,25,7,50,15,5,10,40,45,5,8,15,14,14,20,25,25,6,50,5,15,25,3,33,16,14,50,18,25,8,4,6,25,30,7,14,12,25,6,10,20,30,8,45,8,30,16,16,8,45,40,20,10,5,9,15,26,14,15,15,7,25,10,7,20,12,4,0,7,10,7,10,12,4,5,10,5,40,15,3,15
13/02/2013 0:00,12,40,4,10,10,4,2,8,8,5,10,3,26,14,1,8,16,22,6,6,10,6,5,4,26,14,12,10,20,26,3,3,20,10,16,5,20,13,12,7,15,12,20,3,70,5,13,14,16,8,23,0,30,17,14,7,10,26,25,10,14,20,2,10,3,4,6,14,14,12,16,25,25,18,3,20,15,13,18,10,100,15,8,6,13,60,6,3,25,10,4,6,15,13,25,5,4,50,14,12,10,8,15,45,40,13,6,30,10,3,4,6,10,4,12,20,20,6,3,12,3,5,8,3,16,6,6,5,2,6,8,10,1,8,10,4,15,12,7,22,20,5,10,10,26,5,12,15,14,14,20,6,25,2,33,5,26,18,3,34,10,10,33,18,12,8,4,1,25,30,7,8,12,25,10,10,20,20,8,45,8,50,20,18,8,23,26,20,10,5,9,15,28,14,15,15,7,25,10,7,20,6,4,0,7,10,7,10,12,4,5,10,5,40,10,3,10
14/02/2013 0:00,6,40,4,10,10,4,2,8,8,5,5,6,26,14,1,8,16,22,6,6,10,6,5,4,26,14,12,10,20,26,3,3,20,10,16,5,20,13,12,7,40,12,20,3,40,4,13,3,16,8,23,0,30,17,14,7,10,26,15,10,14,13,2,26,3,4,6,14,14,12,16,25,40,30,3,20,15,13,18,20,50,40,8,6,13,20,6,3,15,13,4,6,16,13,30,5,4,50,14,12,10,8,16,20,35,13,6,30,10,3,4,6,10,4,10,26,20,6,3,2,3,5,8,3,16,8,6,5,2,6,8,10,1,8,10,6,15,12,7,22,20,5,10,10,26,6,26,15,12,12,20,6,20,2,33,5,26,18,5,12,10,10,33,18,12,8,4,1,30,30,7,8,12,30,16,23,20,20,8,45,64,25,12,30,8,23,26,26,10,3,9,15,45,14,25,18,7,40,10,7,8,6,4,0,7,10,7,10,12,4,5,10,4,40,10,3,10
15/02/2013 0:00,6,40,4,10,8,4,2,8,8,5,5,6,28,14,1,8,16,24,6,6,10,6,5,4,28,14,12,10,20,28,9,9,20,10,18,5,20,14,14,9,40,12,20,3,40,4,14,3,16,8,24,0,30,19,14,9,10,28,15,10,14,13,2,26,12,4,6,14,14,14,16,25,40,30,2,20,15,14,18,20,50,40,5,6,13,20,6,3,15,13,4,6,16,14,30,5,4,70,16,12,10,8,16,20,35,14,6,30,10,3,4,6,9,4,10,26,6,14,3,2,3,5,8,3,16,8,12,5,2,6,8,10,1,8,8,6,15,12,9,22,20,5,8,10,28,6,26,15,12,12,20,6,20,2,34,5,28,18,5,12,10,10,34,14,12,8,4,1,30,30,9,8,18,30,16,23,20,20,8,45,8,25,12,30,8,24,28,26,10,3,9,15,45,14,25,18,9,40,10,9,8,6,4,0,9,10,9,10,12,6,5,10,4,40,10,3,10
18/02/2013 0:00,6,100,4,30,8,4,2,8,8,5,5,6,25,14,1,8,20,13,6,15,10,6,10,4,40,14,12,16,20,40,6,10,80,35,20,5,15,3,20,13,80,12,50,3,100,4,25,3,16,8,40,0,20,16,14,10,10,40,70,10,14,14,2,28,12,4,6,14,14,20,16,26,23,30,2,80,80,25,18,20,100,20,5,6,15,100,14,3,80,14,4,6,16,30,60,5,4,50,16,12,35,8,16,50,80,40,6,45,15,3,4,6,9,4,10,28,6,14,3,2,3,15,8,3,16,8,12,5,2,6,8,10,1,8,8,6,23,12,23,24,20,5,8,35,40,6,28,15,12,12,10,6,70,2,50,5,30,18,5,12,35,15,50,14,12,8,4,1,80,60,5,8,10,60,16,24,20,35,8,80,8,50,12,30,8,25,20,28,15,3,9,15,30,15,50,18,23,50,10,23,8,6,4,0,13,10,13,10,12,6,5,10,4,90,10,3,20
19/02/2013 0:00,6,50,4,30,8,4,2,8,8,5,5,6,25,14,22,8,12,13,6,15,10,6,10,4,40,14,12,16,15,40,6,10,20,35,20,5,15,3,20,13,12,12,20,3,40,4,25,3,16,8,40,0,20,16,14,10,10,40,15,10,14,5,2,15,12,4,6,14,14,20,16,26,23,15,2,25,20,25,18,15,100,20,5,6,8,30,14,3,15,10,4,6,16,30,15,5,4,50,16,12,35,8,16,20,20,40,6,45,15,3,4,6,9,4,10,17,6,14,3,2,3,15,1,3,16,8,12,5,2,6,8,10,1,8,8,6,23,12,23,20,20,5,8,35,40,6,7,7,12,12,10,6,20,2,50,10,30,18,5,12,35,15,50,14,12,8,4,1,20,10,5,8,10,17,16,10,20,35,8,22,4,30,12,12,7,25,20,20,15,3,9,6,30,15,20,18,23,25,10,23,8,6,4,0,13,10,13,10,12,6,5,10,4,15,10,3,20
20/02/2013 0:00,6,26,4,30,8,6,2,8,8,5,5,6,10,16,1,4,12,14,7,10,10,8,10,4,26,8,5,16,15,26,6,10,20,20,26,5,8,3,20,14,12,8,20,3,60,4,8,3,14,12,30,0,33,18,14,10,10,10,15,10,26,5,2,15,12,6,6,13,16,20,8,28,24,15,2,25,20,26,18,15,100,20,5,3,8,30,14,3,15,10,6,8,16,13,15,5,4,33,16,6,14,6,16,20,20,26,6,30,16,3,4,3,9,4,10,17,6,14,3,2,3,8,1,3,4,8,12,5,2,8,7,6,1,8,8,6,24,10,24,20,20,5,8,16,8,6,7,7,12,12,10,13,20,2,33,5,12,13,5,12,10,14,30,14,26,8,44,1,20,10,5,10,10,17,16,10,20,10,3,22,4,30,12,12,7,16,8,20,26,3,9,6,30,6,20,18,24,25,10,24,8,6,4,0,13,10,13,10,10,6,10,10,4,15,10,3,12
21/02/2013 0:00,6,26,4,30,8,30,2,8,8,5,5,6,10,16,1,4,12,40,7,10,10,8,10,4,26,8,5,16,15,26,6,10,20,20,26,5,8,3,33,10,12,8,20,4,50,4,8,3,14,30,30,0,33,3,14,33,10,10,15,26,26,5,2,15,12,10,6,13,16,33,8,33,25,15,2,20,15,26,18,15,50,20,5,3,8,40,14,6,20,10,7,8,8,13,15,5,4,33,16,6,14,6,8,25,25,26,12,30,16,3,4,3,9,4,10,17,6,14,3,2,6,8,1,4,4,6,12,5,2,8,7,6,1,8,8,6,33,10,10,20,20,5,8,16,8,2,7,7,14,14,26,13,20,2,33,5,12,13,5,12,10,14,30,14,26,8,4,1,20,10,5,10,10,17,8,10,20,10,3,22,4,30,8,12,7,16,8,20,26,3,9,6,25,6,40,16,5,25,10,30,20,6,4,0,13,10,13,10,10,6,10,6,4,20,10,14,12
22/02/2013 0:00,6,28,4,30,8,30,2,8,8,5,5,6,10,16,1,4,14,40,7,10,10,8,10,4,28,8,5,16,15,28,6,10,20,20,28,5,8,3,33,10,12,8,20,4,50,4,8,3,14,30,30,0,34,3,14,33,10,10,15,26,28,5,2,15,4,10,6,14,16,33,8,33,25,15,2,20,15,28,14,15,50,20,5,3,8,40,14,6,20,10,7,8,8,14,15,5,4,34,12,6,14,6,8,25,25,28,12,30,18,3,4,3,9,4,10,19,7,4,3,2,6,8,1,4,4,6,4,5,2,8,7,6,1,8,8,6,33,10,10,20,20,5,20,16,8,2,7,7,14,14,26,14,20,2,34,5,12,14,5,18,10,14,30,14,28,8,4,1,20,10,5,10,10,19,8,10,20,10,3,24,4,30,8,14,7,16,8,20,28,3,8,6,25,6,40,16,5,25,10,30,20,6,4,0,13,10,13,10,10,4,10,6,4,20,10,14,12
25/02/2013 0:00,6,80,4,35,8,30,2,8,8,5,5,6,20,16,1,4,16,60,7,25,10,8,10,4,40,8,5,6,40,40,16,10,40,20,35,5,8,3,34,10,12,8,40,4,100,4,8,3,14,30,20,0,50,3,14,34,10,6,80,28,40,5,2,23,4,10,6,40,16,34,8,34,60,16,2,30,80,15,14,23,100,80,5,3,8,80,40,6,40,10,7,8,8,20,20,5,4,50,12,6,14,6,8,30,80,40,12,45,40,3,4,3,9,4,13,13,7,4,3,2,6,8,1,4,4,6,4,5,2,8,7,6,1,8,8,6,34,10,10,23,20,5,20,16,8,2,35,7,14,14,28,5,40,2,50,5,12,30,5,13,20,14,50,14,30,8,4,1,40,30,5,10,10,10,8,10,20,30,3,30,4,80,8,20,7,16,8,16,25,3,8,6,30,6,40,16,5,60,10,30,10,6,4,0,15,10,15,10,10,4,10,6,4,80,10,14,12
26/02/2013 0:00,6,20,4,35,8,4,2,4,8,5,5,6,20,16,1,4,16,10,7,25,10,8,10,6,40,8,5,6,20,40,16,10,8,20,35,5,8,3,7,8,30,8,20,4,40,4,8,3,14,8,20,0,50,3,14,15,10,6,10,10,40,5,2,23,4,4,6,40,16,17,8,20,10,16,2,40,20,15,14,23,100,8,5,3,8,20,40,6,7,10,28,8,8,20,20,5,4,50,12,6,14,6,8,25,20,40,12,45,40,3,4,3,9,4,13,13,7,4,3,2,6,8,1,4,4,6,4,5,2,8,7,6,1,8,8,6,17,10,7,23,20,5,20,16,8,2,7,7,14,14,8,5,30,2,50,5,12,30,5,13,20,14,50,14,30,7,4,1,15,20,12,10,12,10,8,10,20,30,3,20,4,20,8,20,7,16,8,16,25,3,8,6,20,6,20,16,5,50,3,15,10,6,4,0,4,7,5,10,10,4,4,6,4,15,10,14,12
27/02/2013 0:00,6,20,4,20,8,4,2,4,8,5,5,6,10,12,1,4,18,10,7,6,6,6,10,10,13,26,5,6,20,13,16,2,8,20,13,3,13,3,7,8,30,4,20,4,40,4,13,3,12,8,20,0,33,3,10,15,10,6,10,10,10,10,2,24,4,4,6,16,2,17,8,20,10,18,2,40,20,14,14,24,100,8,5,3,12,20,10,6,7,10,7,4,8,10,40,5,2,50,12,3,13,16,8,25,20,10,12,26,8,8,4,3,9,4,14,14,7,4,3,2,6,16,1,4,4,6,4,5,2,8,7,6,1,6,8,6,17,10,7,24,20,5,20,16,16,2,8,7,14,14,8,5,40,2,26,5,20,6,5,13,26,26,26,14,13,7,2,1,15,20,12,10,12,10,8,10,20,13,3,20,4,20,8,20,8,13,6,18,10,3,8,6,20,8,20,16,5,50,3,15,10,6,3,0,4,7,5,10,12,4,4,6,4,15,6,14,10
28/02/2013 0:00,10,20,4,20,8,4,2,4,8,6,6,3,10,12,1,4,26,10,7,6,6,6,10,10,13,26,5,6,5,13,16,2,8,20,13,3,13,3,7,8,30,4,20,4,20,4,13,6,12,8,20,0,33,3,10,15,10,6,10,10,10,4,2,4,4,4,4,16,2,17,8,20,10,26,2,40,20,14,14,6,50,8,5,3,23,20,10,8,7,23,7,4,8,10,20,5,2,50,12,3,13,16,6,20,20,10,6,26,8,8,4,3,9,4,10,20,7,4,3,2,2,16,1,4,4,2,4,3,3,8,7,6,1,6,8,6,17,10,7,6,20,5,20,16,16,2,5,7,8,6,8,5,20,2,26,5,20,6,5,13,26,26,26,14,13,7,2,1,26,13,12,10,12,10,8,5,20,13,3,20,4,20,8,10,5,13,6,20,10,3,8,6,13,8,20,8,5,30,3,15,8,6,3,0,4,7,5,10,12,4,4,8,7,10,6,8,10
01/03/2013 0:00,10,20,4,20,9,4,4,4,8,6,6,3,10,12,1,4,26,10,7,6,6,6,10,10,14,28,5,6,5,14,16,2,8,20,14,3,14,3,9,8,30,4,20,6,20,4,14,6,12,8,20,0,34,3,10,15,10,6,10,10,10,4,2,4,4,4,4,18,2,19,8,20,10,26,2,40,20,14,6,6,50,8,2,3,23,20,10,8,9,23,8,4,8,10,20,5,2,20,16,3,14,16,6,20,20,10,6,28,8,8,4,3,10,4,10,20,7,6,3,2,2,16,1,4,4,2,4,3,3,8,7,6,1,6,9,6,19,10,9,6,20,5,7,18,16,2,5,7,8,6,8,5,20,2,28,5,20,8,5,13,28,28,28,8,14,9,2,1,26,13,14,10,14,10,8,5,20,14,3,20,4,20,8,10,5,14,6,20,10,3,18,6,13,8,20,8,5,30,3,15,8,6,3,0,4,7,5,10,12,7,4,8,7,10,6,8,10
04/03/2013 0:00,10,100,4,30,9,4,2,20,8,6,6,3,40,12,1,4,28,80,7,6,6,6,15,10,20,8,5,15,5,40,20,2,8,15,35,3,30,3,10,8,60,4,80,11,100,4,6,6,12,8,8,0,15,3,10,10,13,20,30,13,25,4,2,4,4,4,4,15,2,16,8,16,15,28,2,80,80,14,6,6,100,8,2,3,24,100,10,8,10,24,10,4,8,15,80,5,2,20,16,3,6,16,6,80,40,30,6,20,8,8,4,3,10,4,10,20,7,6,3,2,2,16,1,4,4,2,4,3,3,8,7,6,1,6,9,6,16,10,13,8,15,5,7,30,16,2,5,7,8,6,8,5,40,2,35,5,20,40,5,15,20,35,35,8,25,13,2,1,28,14,20,10,20,10,8,5,20,20,3,100,4,40,8,10,5,40,6,20,10,3,18,6,14,8,20,8,5,50,3,16,8,6,3,0,4,7,5,10,12,7,4,8,7,15,6,8,6
05/03/2013 0:00,10,40,4,30,9,4,2,4,8,6,6,3,40,12,1,4,7,20,7,6,6,6,15,10,20,8,5,15,5,40,20,2,20,15,35,3,30,7,10,8,15,4,20,11,40,4,6,6,12,8,8,0,15,3,10,10,13,20,20,13,25,4,2,4,4,4,4,15,2,16,8,16,15,7,2,10,15,14,6,6,40,15,2,3,5,50,10,8,10,8,10,4,8,15,15,10,2,20,16,3,6,16,6,16,15,30,6,20,8,8,4,3,10,4,7,4,7,6,3,2,2,16,1,4,4,2,4,3,3,8,7,6,1,6,9,6,16,10,13,4,15,5,7,30,16,2,5,8,8,6,8,10,40,2,35,5,20,40,5,4,20,35,35,8,25,13,2,1,10,16,20,10,20,8,8,5,20,20,3,20,4,20,8,11,20,40,6,7,10,3,18,8,20,8,20,8,5,50,3,16,8,6,3,0,4,7,5,10,12,7,4,8,7,15,6,8,6
06/03/2013 0:00,10,40,2,12,9,6,2,4,8,6,6,3,16,14,1,2,7,20,6,10,6,6,6,10,10,8,6,14,5,6,10,2,20,10,13,3,12,5,10,12,15,4,20,11,80,4,6,6,14,12,8,0,16,3,12,10,13,10,20,13,10,4,2,4,4,6,4,13,2,18,10,18,30,7,2,10,15,16,6,6,80,15,2,8,5,50,10,8,10,8,10,4,8,13,15,5,2,26,16,3,6,8,6,16,15,16,6,13,6,8,4,3,10,4,7,4,7,6,3,2,2,2,1,4,10,2,4,3,3,6,6,6,1,6,9,6,16,8,13,4,12,6,7,10,6,2,5,8,8,6,8,6,30,4,13,10,13,6,5,4,20,20,13,8,10,13,2,1,10,16,20,16,20,8,8,5,20,16,8,20,4,20,8,11,5,10,6,7,20,3,18,8,20,13,40,8,5,13,3,18,8,10,3,0,6,8,10,10,12,7,6,8,7,20,6,8,6
07/03/2013 0:00,6,40,2,12,9,30,2,4,8,12,6,3,16,14,1,2,7,20,6,10,6,6,6,10,10,8,6,14,5,6,10,2,20,10,13,3,12,5,12,26,13,4,15,11,40,4,6,2,14,11,8,0,16,30,12,20,13,10,20,13,10,4,2,4,4,33,4,13,2,30,10,33,13,7,12,10,20,16,6,6,50,10,2,8,5,50,10,8,15,8,23,4,18,13,20,5,2,26,16,3,6,8,16,16,40,16,16,13,6,8,4,3,10,4,7,4,7,6,3,6,2,2,1,4,10,2,4,3,3,6,6,6,1,6,9,6,16,8,13,4,12,6,7,10,6,2,5,8,12,6,8,6,20,4,13,10,13,6,5,4,20,20,13,8,10,13,2,1,10,16,10,16,23,8,8,5,20,16,8,20,4,20,18,11,5,10,6,7,20,3,18,8,10,13,20,18,30,13,3,30,10,10,3,0,13,26,26,30,12,7,8,8,7,20,6,6,6
08/03/2013 0:00,6,40,2,12,9,30,2,4,8,12,6,3,16,14,1,2,9,20,6,10,6,6,6,10,10,8,6,14,5,8,10,2,20,10,14,3,12,5,12,26,13,4,15,11,40,4,6,2,14,11,8,0,16,30,12,20,13,10,20,13,10,6,2,6,4,33,4,14,2,30,10,33,13,9,7,10,20,18,18,6,50,10,2,8,5,50,10,8,15,8,23,4,18,14,20,5,2,28,14,3,6,8,16,16,40,16,16,14,8,8,4,3,10,4,9,4,8,7,48,6,2,2,1,4,10,2,4,3,3,6,6,6,1,6,9,6,16,8,13,4,12,6,7,10,8,2,10,8,12,6,8,6,20,4,14,10,14,8,5,4,20,20,14,8,10,13,2,1,10,16,10,16,23,8,8,5,20,16,8,20,4,20,18,11,10,10,6,9,20,3,4,8,10,14,20,18,30,14,3,30,10,10,3,0,13,26,26,30,12,7,8,8,7,20,6,6,6
11/03/2013 0:00,6,30,2,12,9,30,2,4,8,12,6,3,64,14,1,2,20,80,6,35,6,6,6,10,40,10,6,14,5,40,10,2,50,30,25,3,12,5,12,28,14,4,100,15,100,4,40,2,14,11,15,0,16,30,12,20,15,20,40,15,30,16,2,16,4,34,4,20,2,30,40,34,14,23,7,40,30,30,18,6,100,10,2,8,5,100,10,8,40,8,24,4,18,12,80,5,2,40,14,3,15,8,16,16,80,16,16,40,20,8,4,3,10,4,10,4,8,7,3,6,2,2,1,4,40,2,4,3,3,6,6,6,1,6,9,6,20,8,15,4,12,6,7,10,40,2,15,8,12,6,8,6,40,4,50,10,20,40,5,4,20,20,50,8,30,15,2,1,30,16,10,16,24,8,8,5,20,16,8,80,4,80,18,11,15,50,6,13,20,3,4,8,10,15,40,18,30,80,3,30,10,10,3,0,14,28,28,30,12,7,8,8,7,60,6,6,30
12/03/2013 0:00,6,35,2,12,9,10,2,4,10,12,6,3,16,14,1,2,20,40,6,35,6,6,6,10,40,10,6,14,15,40,10,2,15,30,25,3,12,5,12,7,15,4,15,8,30,4,40,2,14,11,15,0,16,7,12,12,11,20,20,20,30,16,12,16,4,10,4,20,2,22,40,25,20,23,7,40,40,30,18,6,80,10,2,8,5,80,10,8,15,8,22,4,18,12,20,5,2,40,14,3,15,8,16,15,20,16,16,40,20,8,4,3,10,4,10,4,8,7,3,6,2,2,1,4,40,2,4,3,3,6,6,6,11,6,9,6,25,8,7,4,12,6,7,10,40,2,15,8,12,6,8,6,30,4,50,10,20,40,5,4,20,20,50,8,30,10,2,1,40,10,10,16,12,20,8,5,20,16,8,15,4,30,18,11,15,50,6,13,20,3,4,8,20,15,25,18,10,25,3,11,10,10,3,0,10,9,8,11,12,7,8,8,7,15,6,6,30
13/03/2013 0:00,6,35,2,14,9,10,2,4,10,12,6,3,23,16,1,2,20,40,6,10,12,14,10,14,20,10,14,14,15,13,10,10,15,20,16,5,10,5,12,7,15,12,15,8,90,4,26,2,14,11,16,0,16,7,10,12,11,13,20,20,20,16,7,18,4,10,4,10,10,22,16,25,20,24,7,40,40,10,18,6,40,10,2,6,10,30,14,8,15,8,22,16,18,12,20,5,2,50,14,16,12,8,16,15,20,16,16,30,13,10,4,3,10,9,10,6,8,7,3,6,2,2,1,4,26,2,4,3,3,16,14,6,2,6,9,6,25,14,7,6,14,6,7,10,10,12,15,8,12,6,8,13,23,14,23,14,10,13,5,6,20,20,23,8,10,10,22,1,40,10,10,14,12,20,8,5,20,26,8,15,4,40,18,14,15,26,16,14,14,3,4,8,20,10,25,18,10,25,3,11,10,8,6,0,10,9,8,11,10,7,8,8,7,15,6,6,10
14/03/2013 0:00,6,40,2,14,9,10,2,4,10,5,6,5,23,16,1,2,23,40,6,10,12,14,10,14,20,10,14,14,25,13,10,10,40,20,16,5,10,5,12,7,15,12,30,8,50,5,26,2,14,11,16,0,16,7,10,12,11,13,20,20,20,16,7,16,4,10,6,10,10,22,16,25,26,13,7,25,15,10,18,13,50,10,2,6,26,40,14,6,20,8,22,16,16,12,25,5,2,50,14,16,12,8,16,40,40,16,8,30,13,10,4,3,10,9,30,30,8,7,13,6,2,2,1,3,26,2,4,3,3,16,14,6,2,6,9,6,25,14,7,33,14,6,7,10,10,8,15,8,12,6,8,13,23,14,23,14,10,13,3,20,20,20,23,8,10,10,2,1,40,10,10,14,12,1,8,5,20,26,8,40,72,20,16,33,15,26,16,30,14,3,4,8,25,10,20,16,10,50,3,11,30,8,6,0,10,9,8,11,10,7,8,6,4,15,6,14,10
15/03/2013 0:00,6,40,2,14,18,10,2,8,10,5,6,5,24,16,1,2,23,40,6,10,12,14,10,14,20,10,14,14,25,14,10,10,40,20,16,5,10,5,18,7,15,12,30,8,50,5,28,2,14,14,18,0,18,9,10,14,11,14,20,20,20,16,7,16,9,10,6,10,10,24,16,25,26,13,7,25,15,10,18,13,50,10,22,6,26,40,14,6,20,8,24,16,16,12,25,5,2,33,14,16,12,8,16,40,40,18,8,30,14,10,4,3,16,9,30,30,8,7,14,6,2,2,1,3,28,2,4,3,3,16,14,6,2,6,16,6,25,14,7,33,14,6,10,10,10,8,15,8,12,6,8,14,24,14,24,14,10,14,3,20,20,20,24,10,10,10,2,1,40,10,10,14,14,1,8,5,20,28,8,40,4,20,16,33,15,28,18,30,14,3,12,8,25,10,20,16,10,50,11,11,30,8,6,0,10,9,8,11,10,9,12,6,4,15,6,14,10
18/03/2013 0:00,6,30,2,14,18,16,2,3,10,5,6,5,35,16,1,2,24,80,6,25,12,14,10,14,12,8,14,14,50,30,35,10,80,20,16,5,15,6,16,7,60,12,40,8,2,5,20,2,14,16,35,0,25,10,30,20,11,15,70,26,50,20,7,18,9,10,6,10,10,16,16,10,28,14,7,50,80,30,18,14,100,10,2,6,28,100,14,6,30,8,13,16,16,12,50,5,2,33,14,16,12,8,16,80,80,20,8,20,16,10,4,3,16,9,30,30,8,7,14,6,2,2,1,3,6,2,4,3,3,16,14,6,2,6,16,6,26,14,7,34,14,6,10,6,15,8,15,8,12,6,8,15,80,14,50,14,15,6,3,20,6,20,50,10,30,10,2,1,80,30,6,14,20,3,8,5,20,35,8,90,14,80,16,34,15,40,30,30,14,3,12,8,40,15,70,16,10,80,11,11,40,8,6,0,16,9,8,11,10,9,10,6,4,60,6,14,35
19/03/2013 0:00,6,30,2,14,18,16,2,3,10,5,6,5,35,16,1,2,11,40,6,25,12,14,10,14,12,8,14,14,15,30,35,10,20,20,16,5,15,6,16,7,40,12,20,8,4,5,20,2,14,16,35,0,25,10,30,20,11,15,15,26,50,10,7,7,9,10,6,10,10,16,16,10,40,12,7,20,20,30,18,7,80,10,2,6,10,30,14,6,15,10,13,16,16,12,15,5,2,34,14,16,12,8,16,25,25,20,8,20,16,10,4,3,16,9,10,5,8,7,14,6,2,2,1,3,6,2,4,3,3,16,14,6,2,6,16,6,26,14,7,7,14,6,10,6,15,8,10,3,12,6,8,15,30,14,50,14,15,6,3,10,6,20,50,10,30,10,2,6,20,30,6,14,20,4,8,80,20,35,8,45,8,30,16,4,10,40,30,12,14,3,12,8,20,15,15,16,10,40,11,11,17,8,6,0,16,9,8,11,10,9,10,6,4,10,6,14,35
20/03/2013 0:00,6,80,2,10,18,16,6,3,10,5,6,5,23,14,1,2,11,40,6,10,7,8,8,23,12,8,10,12,15,26,10,6,20,10,10,5,10,6,16,8,40,12,20,12,6,5,13,2,6,16,16,0,13,10,14,20,14,16,15,28,16,10,7,7,9,10,6,13,13,18,26,10,40,12,7,20,20,10,18,7,90,10,2,6,10,80,10,6,15,13,13,16,16,12,15,5,2,33,14,6,12,10,16,25,25,10,8,20,16,10,4,3,16,9,10,5,8,7,14,6,2,22,1,3,6,12,4,3,3,8,3,6,2,6,16,6,28,16,8,7,10,4,10,6,13,8,10,3,12,6,12,10,50,3,26,8,10,6,3,10,6,16,23,10,14,10,3,3,20,30,6,6,20,1,8,11,20,23,3,45,8,60,16,4,10,26,20,12,26,3,12,8,20,10,15,16,10,40,11,14,17,10,6,0,16,9,12,14,10,9,10,6,4,10,10,14,10
21/03/2013 0:00,71,65,61,47,32,95,93,58,60,13,41,57,8,51,48,76,66,89,46,27,90,71,64,0,6,87,0,99,41,31,28,73,12,81,51,57,95,41,59,39,25,48,46,83,82,12,37,21,38,27,9,6,91,45,55,30,33,70,38,6,82,56,21,54,92,79,31,11,77,21,16,12,81,56,42,59,93,54,45,19,38,20,68,73,48,2,44,15,88,87,18,73,84,67,91,44,48,27,69,67,66,0,92,32,42,84,99,32,61,13,43,98,26,21,16,17,13,35,64,99,62,53,49,75,68,84,2,4,28,94,25,27,100,8,60,70,34,56,15,81,74,94,28,3,83,94,40,94,34,98,96,15,83,78,85,3,43,15,0,16,43,41,12,93,88,75,20,55,59,10,33,19,59,45,26,20,72,26,2,100,80,54,76,62,36,45,74,10,41,17,26,72,28,2,1,60,21,11,57,70,26,57,4,30,46,97,96,23,39,72,52,79,70,52,21,32,74
22/03/2013 0:00,8,50,2,10,9,16,7,3,10,5,6,5,24,14,1,2,11,40,6,10,7,8,8,24,12,8,10,12,25,28,10,6,20,10,10,5,10,6,16,23,20,12,20,8,2,5,14,2,6,16,16,0,14,30,14,23,16,18,40,26,18,10,7,9,9,13,6,14,14,33,28,33,15,14,4,40,15,10,18,7,50,10,2,6,10,45,10,6,13,13,13,16,18,12,35,5,2,34,12,6,12,10,8,30,35,10,10,20,16,10,4,3,8,9,10,5,4,8,16,10,3,6,7,3,6,8,7,3,3,8,3,6,2,6,16,6,33,18,10,9,10,4,10,6,14,8,10,3,12,16,30,10,40,3,28,8,10,6,3,10,6,16,24,5,14,10,3,3,20,20,6,6,23,1,8,11,20,24,3,40,8,30,16,4,10,28,20,14,28,3,16,8,35,10,25,16,10,30,11,33,19,10,6,0,16,9,20,13,10,9,10,10,4,10,10,6,10
